condition,epoch,ef,recall,edge_count
adaptive_layer0_eh,11,64,0.9552,0
adaptive_layer0_eh,11,128,0.981,0
adaptive_layer0_eh,12,32,0.894,0
adaptive_layer0_eh,12,64,0.947,0
adaptive_layer0_eh,12,128,0.9783999999999999,0
adaptive_layer0_eh,13,32,0.7624000000000001,9052
adaptive_layer0_eh,13,64,0.8676,9052
adaptive_layer0_eh,13,128,0.934,9052
adaptive_layer0_eh,14,32,0.7652,10811
adaptive_layer0_eh,14,64,0.869,10811
adaptive_layer0_eh,14,128,0.9322,10811
adaptive_layer0_eh,15,32,0.7746000000000001,12364
adaptive_layer0_eh,15,64,0.875,12364
adaptive_layer0_eh,15,128,0.9334000000000001,12364
adaptive_layer0_eh,16,32,0.7856000000000001,14343
adaptive_layer0_eh,16,64,0.8744,14343
adaptive_layer0_eh,16,128,0.9364000000000001,14343
adaptive_layer0_eh,17,32,0.775,15779
adaptive_layer0_eh,17,64,0.8796,15779
adaptive_layer0_eh,17,128,0.9364000000000001,15779
adaptive_layer0_eh,18,32,0.7702,17467
adaptive_layer0_eh,18,64,0.8736,17467
adaptive_layer0_eh,18,128,0.9364000000000001,17467
adaptive_layer0_eh,19,32,0.7772,19206
adaptive_layer0_eh,19,64,0.876,19206
adaptive_layer0_eh,19,128,0.9376000000000001,19206
adaptive_layer0_eh,20,32,0.7662,21302
adaptive_layer0_eh,20,64,0.8632000000000001,21302
adaptive_layer0_eh,20,128,0.9352,21302
adaptive_layer0_eh,21,32,0.7864000000000001,23525
adaptive_layer0_eh,21,64,0.8712000000000001,23525
adaptive_layer0_eh,21,128,0.9328,23525
adaptive_layer0_eh,22,32,0.7706,25077
adaptive_layer0_eh,22,64,0.8822000000000001,25077
adaptive_layer0_eh,22,128,0.941,25077
adaptive_layer0_eh,23,32,0.802,26242
adaptive_layer0_eh,23,64,0.8922,26242
adaptive_layer0_eh,23,128,0.9478,26242
adaptive_layer0_eh,24,32,0.7838,27721
adaptive_layer0_eh,24,64,0.8852000000000001,27721
adaptive_layer0_eh,24,128,0.9408,27721
adaptive_targeted_cluster,0,32,0.8986000000000002,0
adaptive_targeted_cluster,0,64,0.9526000000000001,0
adaptive_targeted_cluster,0,128,0.977,0
adaptive_targeted_cluster,1,32,0.906,0
adaptive_targeted_cluster,1,64,0.9542,0
adaptive_targeted_cluster,1,128,0.981,0
adaptive_targeted_cluster,2,32,0.9102,0
adaptive_targeted_cluster,2,64,0.958,0
adaptive_targeted_cluster,2,128,0.9822000000000001,0
adaptive_targeted_cluster,3,32,0.8986000000000002,0
adaptive_targeted_cluster,3,64,0.951,0
adaptive_targeted_cluster,3,128,0.9774,0
adaptive_targeted_cluster,4,32,0.9044,0
adaptive_targeted_cluster,4,64,0.9526000000000001,0
adaptive_targeted_cluster,4,128,0.978,0
adaptive_targeted_cluster,5,32,0.8916000000000001,0
adaptive_targeted_cluster,5,64,0.9484000000000001,0
adaptive_targeted_cluster,5,128,0.9772000000000001,0
adaptive_targeted_cluster,6,32,0.8892,0
adaptive_targeted_cluster,6,64,0.9498000000000001,0
adaptive_targeted_cluster,6,128,0.9782000000000001,0
adaptive_targeted_cluster,7,32,0.9072,0
adaptive_targeted_cluster,7,64,0.9574,0
adaptive_targeted_cluster,7,128,0.9816,0
adaptive_targeted_cluster,8,32,0.9,0
adaptive_targeted_cluster,8,64,0.953,0
adaptive_targeted_cluster,8,128,0.9848000000000001,0
adaptive_targeted_cluster,9,32,0.8992,0
adaptive_targeted_cluster,9,64,0.95,0
adaptive_targeted_cluster,9,128,0.9792000000000001,0
adaptive_targeted_cluster,10,32,0.8982,0
adaptive_targeted_cluster,10,64,0.952,0
adaptive_targeted_cluster,10,128,0.98,0
adaptive_targeted_cluster,11,32,0.8994000000000001,0
adaptive_targeted_cluster,11,64,0.9552,0
adaptive_targeted_cluster,11,128,0.981,0
adaptive_targeted_cluster,12,32,0.894,0
adaptive_targeted_cluster,12,64,0.947,0
adaptive_targeted_cluster,12,128,0.9783999999999999,0
adaptive_targeted_cluster,13,32,0.7624000000000001,9530552
adaptive_targeted_cluster,13,64,0.8676,9530552
adaptive_targeted_cluster,13,128,0.934,9530552
adaptive_targeted_cluster,14,32,0.767,9530552
adaptive_targeted_cluster,14,64,0.8714000000000001,9530552
adaptive_targeted_cluster,14,128,0.932,9530552
adaptive_targeted_cluster,15,32,0.7756000000000001,9530552
adaptive_targeted_cluster,15,64,0.8748,9530552
adaptive_targeted_cluster,15,128,0.9342,9530552
adaptive_targeted_cluster,16,32,0.7852,9530552
adaptive_targeted_cluster,16,64,0.8744,9530552
adaptive_targeted_cluster,16,128,0.936,9530552
adaptive_targeted_cluster,17,32,0.7747999999999999,9530552
adaptive_targeted_cluster,17,64,0.8798000000000001,9530552
adaptive_targeted_cluster,17,128,0.9368000000000001,9530552
adaptive_targeted_cluster,18,32,0.771,9530552
adaptive_targeted_cluster,18,64,0.8744000000000001,9530552
adaptive_targeted_cluster,18,128,0.9358,9530552
adaptive_targeted_cluster,19,32,0.7782,9530552
adaptive_targeted_cluster,19,64,0.8756,9530552
adaptive_targeted_cluster,19,128,0.9382,9530552
adaptive_targeted_cluster,20,32,0.7654000000000001,9530552
adaptive_targeted_cluster,20,64,0.8617999999999999,9530552
adaptive_targeted_cluster,20,128,0.9344000000000001,9530552
adaptive_targeted_cluster,21,32,0.784,9530552
adaptive_targeted_cluster,21,64,0.8697999999999999,9530552
adaptive_targeted_cluster,21,128,0.9324000000000001,9530552
adaptive_targeted_cluster,22,32,0.769,9530552
adaptive_targeted_cluster,22,64,0.8818,9530552
adaptive_targeted_cluster,22,128,0.9412,9530552
adaptive_targeted_cluster,23,32,0.8014000000000001,9530552
adaptive_targeted_cluster,23,64,0.8912,9530552
adaptive_targeted_cluster,23,128,0.9464000000000001,9530552
adaptive_targeted_cluster,24,32,0.7812,9530552
adaptive_targeted_cluster,24,64,0.882,9530552
adaptive_targeted_cluster,24,128,0.9404000000000001,9530552
