condition,epoch,ef,recall,edge_count,gate_open,slide_ratio,mean_recent,mean_lagged,n_efhigh_queries,served_ef
static,18,128,0.936,0,False,0.0,0.0,0.0,0,128
static,19,32,0.7766000000000001,0,False,0.0,0.0,0.0,0,32
static,19,64,0.8756,0,False,0.0,0.0,0.0,0,64
static,19,128,0.9376000000000001,0,False,0.0,0.0,0.0,0,128
static,20,32,0.7647999999999999,0,False,0.0,0.0,0.0,0,32
static,20,64,0.8622000000000001,0,False,0.0,0.0,0.0,0,64
static,20,128,0.9346,0,False,0.0,0.0,0.0,0,128
static,21,32,0.7844000000000001,0,False,0.0,0.0,0.0,0,32
static,21,64,0.8694,0,False,0.0,0.0,0.0,0,64
static,21,128,0.9328,0,False,0.0,0.0,0.0,0,128
static,22,32,0.7686000000000001,0,False,0.0,0.0,0.0,0,32
static,22,64,0.8806000000000002,0,False,0.0,0.0,0.0,0,64
static,22,128,0.941,0,False,0.0,0.0,0.0,0,128
static,23,32,0.7994000000000001,0,False,0.0,0.0,0.0,0,32
static,23,64,0.8912,0,False,0.0,0.0,0.0,0,64
static,23,128,0.9474000000000001,0,False,0.0,0.0,0.0,0,128
static,24,32,0.781,0,False,0.0,0.0,0.0,0,32
static,24,64,0.8836,0,False,0.0,0.0,0.0,0,64
static,24,128,0.9406,0,False,0.0,0.0,0.0,0,128
adaptive_eh,0,32,0.8986000000000002,0,False,0.0,0.0,0.0,0,32
adaptive_eh,0,64,0.9526000000000001,0,False,0.0,0.0,0.0,0,64
adaptive_eh,0,128,0.977,0,False,0.0,0.0,0.0,0,128
adaptive_eh,1,32,0.906,0,False,0.0,0.0,0.0,0,32
adaptive_eh,1,64,0.9542,0,False,0.0,0.0,0.0,0,64
adaptive_eh,1,128,0.981,0,False,0.0,0.0,0.0,0,128
adaptive_eh,2,32,0.9102,0,False,0.0,0.0,0.0,0,32
adaptive_eh,2,64,0.958,0,False,0.0,0.0,0.0,0,64
adaptive_eh,2,128,0.9822000000000001,0,False,0.0,0.0,0.0,0,128
adaptive_eh,3,32,0.8986000000000002,0,False,0.0,0.0,0.0,0,32
adaptive_eh,3,64,0.951,0,False,0.0,0.0,0.0,0,64
adaptive_eh,3,128,0.9774,0,False,0.0,0.0,0.0,0,128
adaptive_eh,4,32,0.9044,0,False,0.0,0.0,0.0,0,32
adaptive_eh,4,64,0.9526000000000001,0,False,0.0,0.0,0.0,0,64
adaptive_eh,4,128,0.978,0,False,0.0,0.0,0.0,0,128
adaptive_eh,5,32,0.8922,0,False,0.0,0.0,0.0,0,32
adaptive_eh,5,64,0.9496,0,False,0.0,0.0,0.0,0,64
adaptive_eh,5,128,0.9758,0,False,0.0,0.0,0.0,0,128
adaptive_eh,6,32,0.8764,20812,False,0.0,0.0,0.0,0,32
adaptive_eh,6,64,0.9364,20812,False,0.0,0.0,0.0,0,64
adaptive_eh,6,128,0.9692000000000001,20812,False,0.0,0.0,0.0,0,128
adaptive_eh,7,32,0.8534,37132,False,0.0,0.0,0.0,0,32
adaptive_eh,7,64,0.9264000000000001,37132,False,0.0,0.0,0.0,0,64
adaptive_eh,7,128,0.9648,37132,False,0.0,0.0,0.0,0,128
adaptive_eh,8,32,0.8572000000000001,46507,False,0.0,0.0,0.0,0,32
adaptive_eh,8,64,0.9338000000000001,46507,False,0.0,0.0,0.0,0,64
adaptive_eh,8,128,0.9712000000000001,46507,False,0.0,0.0,0.0,0,128
adaptive_eh,9,32,0.8308,53992,False,0.0,0.0,0.0,0,32
adaptive_eh,9,64,0.9102,53992,False,0.0,0.0,0.0,0,64
adaptive_eh,9,128,0.9528000000000001,53992,False,0.0,0.0,0.0,0,128
adaptive_eh,10,32,0.835,60531,False,0.0,0.0,0.0,0,32
adaptive_eh,10,64,0.9118,60531,False,0.0,0.0,0.0,0,64
adaptive_eh,10,128,0.958,60531,False,0.0,0.0,0.0,0,128
adaptive_eh,11,32,0.845,66069,False,0.0,0.0,0.0,0,32
adaptive_eh,11,64,0.92,66069,False,0.0,0.0,0.0,0,64
adaptive_eh,11,128,0.963,66069,False,0.0,0.0,0.0,0,128
adaptive_eh,12,32,0.8512000000000001,72726,False,0.0,0.0,0.0,0,32
adaptive_eh,12,64,0.9126000000000002,72726,False,0.0,0.0,0.0,0,64
adaptive_eh,12,128,0.958,72726,False,0.0,0.0,0.0,0,128
adaptive_eh,13,32,0.835,77458,False,0.0,0.0,0.0,0,32
adaptive_eh,13,64,0.9102,77458,False,0.0,0.0,0.0,0,64
adaptive_eh,13,128,0.953,77458,False,0.0,0.0,0.0,0,128
adaptive_eh,14,32,0.8368,77458,False,0.0,0.0,0.0,0,32
adaptive_eh,14,64,0.912,77458,False,0.0,0.0,0.0,0,64
adaptive_eh,14,128,0.9588,77458,False,0.0,0.0,0.0,0,128
adaptive_eh,15,32,0.8284,77458,False,0.0,0.0,0.0,0,32
adaptive_eh,15,64,0.9138000000000001,77458,False,0.0,0.0,0.0,0,64
adaptive_eh,15,128,0.9588,77458,False,0.0,0.0,0.0,0,128
adaptive_eh,16,32,0.8096000000000001,91758,False,0.0,0.0,0.0,0,32
adaptive_eh,16,64,0.8962,91758,False,0.0,0.0,0.0,0,64
adaptive_eh,16,128,0.9486000000000001,91758,False,0.0,0.0,0.0,0,128
adaptive_eh,17,32,0.7886,103534,False,0.0,0.0,0.0,0,32
adaptive_eh,17,64,0.8864,103534,False,0.0,0.0,0.0,0,64
adaptive_eh,17,128,0.946,103534,False,0.0,0.0,0.0,0,128
adaptive_eh,18,32,0.7777999999999999,113459,False,0.0,0.0,0.0,0,32
adaptive_eh,18,64,0.878,113459,False,0.0,0.0,0.0,0,64
adaptive_eh,18,128,0.9372,113459,False,0.0,0.0,0.0,0,128
adaptive_eh,19,32,0.7856000000000002,120010,False,0.0,0.0,0.0,0,32
adaptive_eh,19,64,0.8797999999999999,120010,False,0.0,0.0,0.0,0,64
adaptive_eh,19,128,0.9388,120010,False,0.0,0.0,0.0,0,128
adaptive_eh,20,32,0.7742,129633,False,0.0,0.0,0.0,0,32
adaptive_eh,20,64,0.8674000000000001,129633,False,0.0,0.0,0.0,0,64
adaptive_eh,20,128,0.9366,129633,False,0.0,0.0,0.0,0,128
adaptive_eh,21,32,0.7956,139580,False,0.0,0.0,0.0,0,32
adaptive_eh,21,64,0.8756,139580,False,0.0,0.0,0.0,0,64
adaptive_eh,21,128,0.9344,139580,False,0.0,0.0,0.0,0,128
adaptive_eh,22,32,0.78,147463,False,0.0,0.0,0.0,0,32
adaptive_eh,22,64,0.8852000000000001,147463,False,0.0,0.0,0.0,0,64
adaptive_eh,22,128,0.9426000000000001,147463,False,0.0,0.0,0.0,0,128
adaptive_eh,23,32,0.8124,106159,False,0.0,0.0,0.0,0,32
adaptive_eh,23,64,0.895,106159,False,0.0,0.0,0.0,0,64
adaptive_eh,23,128,0.9482,106159,False,0.0,0.0,0.0,0,128
adaptive_eh,24,32,0.7894000000000001,106159,False,0.0,0.0,0.0,0,32
adaptive_eh,24,64,0.8874000000000001,106159,False,0.0,0.0,0.0,0,64
adaptive_eh,24,128,0.9418,106159,False,0.0,0.0,0.0,0,128
ef_escalate_slide,0,32,0.8986000000000002,0,False,0.0,0.0,0.0,45,32
ef_escalate_slide,0,64,0.9526000000000001,0,False,0.0,0.0,0.0,45,32
ef_escalate_slide,0,128,0.977,0,False,0.0,0.0,0.0,45,32
ef_escalate_slide,1,32,0.906,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,1,64,0.9542,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,1,128,0.981,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,2,32,0.9102,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,2,64,0.958,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,2,128,0.9822000000000001,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,3,32,0.8986000000000002,0,False,0.0,0.0,0.0,41,32
ef_escalate_slide,3,64,0.951,0,False,0.0,0.0,0.0,41,32
ef_escalate_slide,3,128,0.9774,0,False,0.0,0.0,0.0,41,32
ef_escalate_slide,4,32,0.9044,0,False,0.0,0.0,0.0,58,32
ef_escalate_slide,4,64,0.9526000000000001,0,False,0.0,0.0,0.0,58,32
ef_escalate_slide,4,128,0.978,0,False,0.0,0.0,0.0,58,32
ef_escalate_slide,5,32,0.8922,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,5,64,0.9496,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,5,128,0.9758,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide,6,32,0.8764,0,False,0.0,0.0,0.0,63,32
ef_escalate_slide,6,64,0.9364,0,False,0.0,0.0,0.0,63,32
ef_escalate_slide,6,128,0.9692000000000001,0,False,0.0,0.0,0.0,63,32
ef_escalate_slide,7,32,0.852,0,False,1.1929824561403508,0.9066666666666666,0.76,49,32
ef_escalate_slide,7,64,0.9264000000000001,0,False,1.1929824561403508,0.9066666666666666,0.76,49,32
ef_escalate_slide,7,128,0.9648,0,False,1.1929824561403508,0.9066666666666666,0.76,49,32
ef_escalate_slide,8,32,0.8552000000000001,0,True,1.6576576576576576,1.2266666666666666,0.74,46,64
ef_escalate_slide,8,64,0.9332,0,True,1.6576576576576576,1.2266666666666666,0.74,46,64
ef_escalate_slide,8,128,0.9708000000000001,0,True,1.6576576576576576,1.2266666666666666,0.74,46,64
ef_escalate_slide,9,32,0.829,0,False,1.1111111111111112,1.1333333333333333,1.02,40,32
ef_escalate_slide,9,64,0.9092,0,False,1.1111111111111112,1.1333333333333333,1.02,40,32
ef_escalate_slide,9,128,0.9520000000000001,0,False,1.1111111111111112,1.1333333333333333,1.02,40,32
ef_escalate_slide,10,32,0.8286000000000001,0,True,1.4887218045112782,1.32,0.8866666666666667,51,64
ef_escalate_slide,10,64,0.9096000000000001,0,True,1.4887218045112782,1.32,0.8866666666666667,51,64
ef_escalate_slide,10,128,0.9574000000000001,0,True,1.4887218045112782,1.32,0.8866666666666667,51,64
ef_escalate_slide,11,32,0.8432000000000001,0,False,1.1807909604519775,1.3933333333333333,1.18,50,32
ef_escalate_slide,11,64,0.919,0,False,1.1807909604519775,1.3933333333333333,1.18,50,32
ef_escalate_slide,11,128,0.9624000000000001,0,False,1.1807909604519775,1.3933333333333333,1.18,50,32
ef_escalate_slide,12,32,0.847,0,True,1.3353293413173652,1.4866666666666666,1.1133333333333333,49,64
ef_escalate_slide,12,64,0.9106000000000002,0,True,1.3353293413173652,1.4866666666666666,1.1133333333333333,49,64
ef_escalate_slide,12,128,0.9574,0,True,1.3353293413173652,1.4866666666666666,1.1133333333333333,49,64
ef_escalate_slide,13,32,0.8276,0,False,1.1363636363636362,1.5,1.32,48,32
ef_escalate_slide,13,64,0.9044,0,False,1.1363636363636362,1.5,1.32,48,32
ef_escalate_slide,13,128,0.9502,0,False,1.1363636363636362,1.5,1.32,48,32
ef_escalate_slide,14,32,0.8298,0,False,1.193069306930693,1.6066666666666667,1.3466666666666667,50,32
ef_escalate_slide,14,64,0.9084000000000001,0,False,1.193069306930693,1.6066666666666667,1.3466666666666667,50,32
ef_escalate_slide,14,128,0.9576000000000001,0,False,1.193069306930693,1.6066666666666667,1.3466666666666667,50,32
ef_escalate_slide,15,32,0.8218,0,False,1.1037735849056605,1.56,1.4133333333333333,49,32
ef_escalate_slide,15,64,0.911,0,False,1.1037735849056605,1.56,1.4133333333333333,49,32
ef_escalate_slide,15,128,0.9574000000000001,0,False,1.1037735849056605,1.56,1.4133333333333333,49,32
ef_escalate_slide,16,32,0.8054000000000001,0,False,0.9506726457399104,1.4133333333333333,1.4866666666666666,40,32
ef_escalate_slide,16,64,0.8932,0,False,0.9506726457399104,1.4133333333333333,1.4866666666666666,40,32
ef_escalate_slide,16,128,0.947,0,False,0.9506726457399104,1.4133333333333333,1.4866666666666666,40,32
ef_escalate_slide,17,32,0.7807999999999999,0,False,0.9029535864978903,1.4266666666666667,1.58,46,32
ef_escalate_slide,17,64,0.8822000000000001,0,False,0.9029535864978903,1.4266666666666667,1.58,46,32
ef_escalate_slide,17,128,0.9448000000000001,0,False,0.9029535864978903,1.4266666666666667,1.58,46,32
ef_escalate_slide,18,32,0.7692,0,False,1.0456431535269708,1.68,1.6066666666666667,48,32
ef_escalate_slide,18,64,0.8732000000000001,0,False,1.0456431535269708,1.68,1.6066666666666667,48,32
ef_escalate_slide,18,128,0.936,0,False,1.0456431535269708,1.68,1.6066666666666667,48,32
ef_escalate_slide,19,32,0.7766000000000001,0,True,1.4232558139534883,2.04,1.4333333333333333,61,64
ef_escalate_slide,19,64,0.8756,0,True,1.4232558139534883,2.04,1.4333333333333333,61,64
ef_escalate_slide,19,128,0.9376000000000001,0,True,1.4232558139534883,2.04,1.4333333333333333,61,64
ef_escalate_slide,20,32,0.7647999999999999,0,True,1.5915492957746478,2.26,1.42,55,64
ef_escalate_slide,20,64,0.8622000000000001,0,True,1.5915492957746478,2.26,1.42,55,64
ef_escalate_slide,20,128,0.9346,0,True,1.5915492957746478,2.26,1.42,55,64
ef_escalate_slide,21,32,0.7844000000000001,0,True,1.325925925925926,2.3866666666666667,1.8,34,64
ef_escalate_slide,21,64,0.8694,0,True,1.325925925925926,2.3866666666666667,1.8,34,64
ef_escalate_slide,21,128,0.9328,0,True,1.325925925925926,2.3866666666666667,1.8,34,64
ef_escalate_slide,22,32,0.7686000000000001,0,False,1.1176470588235292,2.28,2.04,57,32
ef_escalate_slide,22,64,0.8806000000000002,0,False,1.1176470588235292,2.28,2.04,57,32
ef_escalate_slide,22,128,0.941,0,False,1.1176470588235292,2.28,2.04,57,32
ef_escalate_slide,23,32,0.7994000000000001,0,False,1.0319767441860466,2.3666666666666667,2.2933333333333334,40,32
ef_escalate_slide,23,64,0.8912,0,False,1.0319767441860466,2.3666666666666667,2.2933333333333334,40,32
ef_escalate_slide,23,128,0.9474000000000001,0,False,1.0319767441860466,2.3666666666666667,2.2933333333333334,40,32
ef_escalate_slide,24,32,0.781,0,False,0.8770491803278689,2.14,2.44,50,32
ef_escalate_slide,24,64,0.8836,0,False,0.8770491803278689,2.14,2.44,50,32
ef_escalate_slide,24,128,0.9406,0,False,0.8770491803278689,2.14,2.44,50,32
ef_escalate_slide_gateway,0,32,0.8986000000000002,0,False,0.0,0.0,0.0,45,32
ef_escalate_slide_gateway,0,64,0.9526000000000001,0,False,0.0,0.0,0.0,45,32
ef_escalate_slide_gateway,0,128,0.977,0,False,0.0,0.0,0.0,45,32
ef_escalate_slide_gateway,1,32,0.906,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,1,64,0.9542,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,1,128,0.981,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,2,32,0.9102,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,2,64,0.958,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,2,128,0.9822000000000001,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,3,32,0.8986000000000002,0,False,0.0,0.0,0.0,41,32
ef_escalate_slide_gateway,3,64,0.951,0,False,0.0,0.0,0.0,41,32
ef_escalate_slide_gateway,3,128,0.9774,0,False,0.0,0.0,0.0,41,32
ef_escalate_slide_gateway,4,32,0.9044,0,False,0.0,0.0,0.0,58,32
ef_escalate_slide_gateway,4,64,0.9526000000000001,0,False,0.0,0.0,0.0,58,32
ef_escalate_slide_gateway,4,128,0.978,0,False,0.0,0.0,0.0,58,32
ef_escalate_slide_gateway,5,32,0.8922,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,5,64,0.9496,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,5,128,0.9758,0,False,0.0,0.0,0.0,50,32
ef_escalate_slide_gateway,6,32,0.8764,0,False,0.0,0.0,0.0,63,32
ef_escalate_slide_gateway,6,64,0.9364,0,False,0.0,0.0,0.0,63,32
ef_escalate_slide_gateway,6,128,0.9692000000000001,0,False,0.0,0.0,0.0,63,32
ef_escalate_slide_gateway,7,32,0.852,0,False,1.1929824561403508,0.9066666666666666,0.76,49,32
ef_escalate_slide_gateway,7,64,0.9264000000000001,0,False,1.1929824561403508,0.9066666666666666,0.76,49,32
ef_escalate_slide_gateway,7,128,0.9648,0,False,1.1929824561403508,0.9066666666666666,0.76,49,32
ef_escalate_slide_gateway,8,32,0.8762000000000001,8793,True,1.6576576576576576,1.2266666666666666,0.74,500,64
ef_escalate_slide_gateway,8,64,0.9516,8793,True,1.6576576576576576,1.2266666666666666,0.74,500,64
ef_escalate_slide_gateway,8,128,0.976,8793,True,1.6576576576576576,1.2266666666666666,0.74,500,64
ef_escalate_slide_gateway,9,32,0.8294000000000001,8793,False,1.0718954248366013,1.0933333333333333,1.02,40,32
ef_escalate_slide_gateway,9,64,0.9096000000000001,8793,False,1.0718954248366013,1.0933333333333333,1.02,40,32
ef_escalate_slide_gateway,9,128,0.9520000000000001,8793,False,1.0718954248366013,1.0933333333333333,1.02,40,32
ef_escalate_slide_gateway,10,32,0.8564,19869,True,1.443609022556391,1.28,0.8866666666666667,500,64
ef_escalate_slide_gateway,10,64,0.9364000000000001,19869,True,1.443609022556391,1.28,0.8866666666666667,500,64
ef_escalate_slide_gateway,10,128,0.968,19869,True,1.443609022556391,1.28,0.8866666666666667,500,64
ef_escalate_slide_gateway,11,32,0.8478000000000001,19869,False,1.0225988700564974,1.2066666666666668,1.18,50,32
ef_escalate_slide_gateway,11,64,0.9222,19869,False,1.0225988700564974,1.2066666666666668,1.18,50,32
ef_escalate_slide_gateway,11,128,0.9638,19869,False,1.0225988700564974,1.2066666666666668,1.18,50,32
ef_escalate_slide_gateway,12,32,0.8717999999999999,29860,True,1.2085889570552146,1.3133333333333332,1.0866666666666667,500,64
ef_escalate_slide_gateway,12,64,0.9354000000000001,29860,True,1.2085889570552146,1.3133333333333332,1.0866666666666667,500,64
ef_escalate_slide_gateway,12,128,0.967,29860,True,1.2085889570552146,1.3133333333333332,1.0866666666666667,500,64
ef_escalate_slide_gateway,13,32,0.8346,29860,False,0.984375,1.26,1.28,48,32
ef_escalate_slide_gateway,13,64,0.911,29860,False,0.984375,1.26,1.28,48,32
ef_escalate_slide_gateway,13,128,0.9526,29860,False,0.984375,1.26,1.28,48,32
ef_escalate_slide_gateway,14,32,0.8514,38567,True,1.2556818181818181,1.4733333333333334,1.1733333333333333,500,64
ef_escalate_slide_gateway,14,64,0.9312,38567,True,1.2556818181818181,1.4733333333333334,1.1733333333333333,500,64
ef_escalate_slide_gateway,14,128,0.9656,38567,True,1.2556818181818181,1.4733333333333334,1.1733333333333333,500,64
ef_escalate_slide_gateway,15,32,0.8302,38567,False,1.1559139784946237,1.4333333333333333,1.24,49,32
ef_escalate_slide_gateway,15,64,0.9188,38567,False,1.1559139784946237,1.4333333333333333,1.24,49,32
ef_escalate_slide_gateway,15,128,0.9602,38567,False,1.1559139784946237,1.4333333333333333,1.24,49,32
ef_escalate_slide_gateway,16,32,0.8124000000000001,38567,False,1.090909090909091,1.36,1.2466666666666666,40,32
ef_escalate_slide_gateway,16,64,0.9002,38567,False,1.090909090909091,1.36,1.2466666666666666,40,32
ef_escalate_slide_gateway,16,128,0.949,38567,False,1.090909090909091,1.36,1.2466666666666666,40,32
ef_escalate_slide_gateway,17,32,0.7896,38567,False,0.9718309859154929,1.38,1.42,46,32
ef_escalate_slide_gateway,17,64,0.8894,38567,False,0.9718309859154929,1.38,1.42,46,32
ef_escalate_slide_gateway,17,128,0.9474000000000001,38567,False,0.9718309859154929,1.38,1.42,46,32
ef_escalate_slide_gateway,18,32,0.777,38567,False,1.1126126126126126,1.6466666666666667,1.48,48,32
ef_escalate_slide_gateway,18,64,0.878,38567,False,1.1126126126126126,1.6466666666666667,1.48,48,32
ef_escalate_slide_gateway,18,128,0.9378,38567,False,1.1126126126126126,1.6466666666666667,1.48,48,32
ef_escalate_slide_gateway,19,32,0.8088,49901,True,1.4433497536945814,1.9533333333333334,1.3533333333333333,500,64
ef_escalate_slide_gateway,19,64,0.9117999999999999,49901,True,1.4433497536945814,1.9533333333333334,1.3533333333333333,500,64
ef_escalate_slide_gateway,19,128,0.9502,49901,True,1.4433497536945814,1.9533333333333334,1.3533333333333333,500,64
ef_escalate_slide_gateway,20,32,0.7990000000000002,60781,True,1.4471153846153846,2.006666666666667,1.3866666666666667,500,64
ef_escalate_slide_gateway,20,64,0.897,60781,True,1.4471153846153846,2.006666666666667,1.3866666666666667,500,64
ef_escalate_slide_gateway,20,128,0.9454000000000001,60781,True,1.4471153846153846,2.006666666666667,1.3866666666666667,500,64
ef_escalate_slide_gateway,21,32,0.817,69180,True,1.2265624999999998,2.0933333333333333,1.7066666666666668,500,64
ef_escalate_slide_gateway,21,64,0.9052,69180,True,1.2265624999999998,2.0933333333333333,1.7066666666666668,500,64
ef_escalate_slide_gateway,21,128,0.9466,69180,True,1.2265624999999998,2.0933333333333333,1.7066666666666668,500,64
ef_escalate_slide_gateway,22,32,0.7856000000000001,69180,False,1.0068259385665528,1.9666666666666666,1.9533333333333334,57,32
ef_escalate_slide_gateway,22,64,0.8977999999999999,69180,False,1.0068259385665528,1.9666666666666666,1.9533333333333334,57,32
ef_escalate_slide_gateway,22,128,0.9484000000000001,69180,False,1.0068259385665528,1.9666666666666666,1.9533333333333334,57,32
ef_escalate_slide_gateway,23,32,0.8174000000000001,69180,False,1.0357142857142856,2.1266666666666665,2.0533333333333332,40,32
ef_escalate_slide_gateway,23,64,0.9068,69180,False,1.0357142857142856,2.1266666666666665,2.0533333333333332,40,32
ef_escalate_slide_gateway,23,128,0.9536000000000001,69180,False,1.0357142857142856,2.1266666666666665,2.0533333333333332,40,32
ef_escalate_slide_gateway,24,32,0.7955999999999999,69180,False,0.9305993690851735,1.9666666666666666,2.1133333333333333,50,32
ef_escalate_slide_gateway,24,64,0.8982,69180,False,0.9305993690851735,1.9666666666666666,2.1133333333333333,50,32
ef_escalate_slide_gateway,24,128,0.9452,69180,False,0.9305993690851735,1.9666666666666666,2.1133333333333333,50,32
