condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
adaptive_mconj48,True,32,0,0.6381551105792523,0.1372258219635114,0.0037283318505643777,0,0,0.1465620687626918,7287.258226559588,0.9634000000000001,False
adaptive_mconj48,True,64,0,0.6381551105792523,0.20383860589936376,0.0037283318505643777,0,0,0.11301964431018176,4905.842029226325,0.9784,False
adaptive_mconj48,True,128,0,0.6381551105792523,0.3389947699615732,0.0037283318505643777,0,0,0.06328696548263316,2949.8980179350706,0.9926,False
adaptive_mconj48,False,32,1,0.6658591437589316,0.14112531603313982,0.0007921174281912862,0,0,0.1705608395851756,7085.900872421604,0.957,False
adaptive_mconj48,False,64,1,0.6658591437589316,0.21296202996745706,0.0007921174281912862,0,0,0.10660037523386114,4695.672745760411,0.9806000000000001,False
adaptive_mconj48,False,128,1,0.6658591437589316,0.3521950279828161,0.0007921174281912862,0,0,0.07005826146858059,2839.3359376123585,0.9927999999999999,False
adaptive_mconj48,False,32,2,0.6666914425105751,0.14057439600583166,0.0016899184135683643,0,0,0.15483978816828703,7113.670970057133,0.9592,False
adaptive_mconj48,False,64,2,0.6666914425105751,0.2062887200154364,0.0016899184135683643,0,0,0.10257699547169434,4847.574796746864,0.9785999999999999,False
adaptive_mconj48,False,128,2,0.6666914425105751,0.34256154601462185,0.0016899184135683643,0,0,0.07146775496683802,2919.183462458206,0.9894,False
adaptive_mconj48,False,32,3,0.6553663415808973,0.1386624580482021,0.00023017875179380683,0,0,0.1719767426136453,7211.757342801309,0.9520000000000001,False
adaptive_mconj48,False,64,3,0.6553663415808973,0.20749205991160125,0.00023017875179380683,0,0,0.11837888325203949,4819.46152747259,0.9762000000000001,False
adaptive_mconj48,False,128,3,0.6553663415808973,0.34348754200618714,0.00023017875179380683,0,0,0.10235995310667154,2911.3137383654725,0.9838,False
adaptive_mconj48,False,32,4,0.6609581251859276,0.13617048400919884,0.0005957100233506077,0,0,0.16155197306130306,7343.735371701007,0.9564,False
adaptive_mconj48,False,64,4,0.6609581251859276,0.20596682198811322,0.0005957100233506077,0,0,0.10359517363275182,4855.150894437319,0.9798000000000001,False
adaptive_mconj48,False,128,4,0.6609581251859276,0.34157656598836184,0.0005957100233506077,0,0,0.08968834929911466,2927.6013039901336,0.986,False
adaptive_mconj48,False,32,5,0.6627989324698141,0.13889668008778244,0.0013914025870214604,0,0,0.17344267064364524,7199.596126905279,0.9542,False
