condition,drift_detected,ef_search,epoch_idx,mean_eh,mean_latency_ms,mmd_squared,n_conjugate_edges,n_index_rebuilds,per_query_recall_std,queries_per_second,recall_at_k,repair_happened
static,False,32,0,0.0,0.1264665600610897,0.0,0,0,0.1465620687626918,7907.228594791776,0.9634000000000001,False
static,False,64,0,0.0,0.1913358379388228,0.0,0,0,0.11301964431018176,5226.412421073658,0.9784,False
static,False,128,0,0.0,0.3298792600398883,0.0,0,0,0.06328696548263316,3031.4121593430336,0.9926,False
static,False,32,1,0.0,0.1209983880398795,0.0,0,0,0.1705608395851756,8264.572910429293,0.957,False
static,False,64,1,0.0,0.1961390699725598,0.0,0,0,0.10660037523386114,5098.42327762593,0.9806000000000001,False
static,False,128,1,0.0,0.3382625658996403,0.0,0,0,0.07005826146858059,2956.283375136141,0.9927999999999999,False
static,False,32,2,0.0,0.11852905398700386,0.0,0,0,0.15483978816828703,8436.750031849957,0.9592,False
static,False,64,2,0.0,0.19397467409726232,0.0,0,0,0.10257699547169434,5155.312180076572,0.9785999999999999,False
static,False,128,2,0.0,0.3278439639834687,0.0,0,0,0.07146775496683802,3050.231542620148,0.9894,False
static,False,32,3,0.0,0.1193724520271644,0.0,0,0,0.1719767426136453,8377.14215481173,0.9520000000000001,False
static,False,64,3,0.0,0.19259251607581973,0.0,0,0,0.11837888325203949,5192.309755205236,0.9762000000000001,False
static,False,128,3,0.0,0.3293765999842435,0.0,0,0,0.10235995310667154,3036.038382956887,0.9838,False
static,False,32,4,0.0,0.11905305203981698,0.0,0,0,0.16155197306130306,8399.6166655648,0.9564,False
static,False,64,4,0.0,0.1905185979558155,0.0,0,0,0.10359517363275182,5248.8314040181895,0.9798000000000001,False
static,False,128,4,0.0,0.32663268595933914,0.0,0,0,0.08968834929911466,3061.542959373285,0.986,False
static,False,32,5,0.0,0.11981380998622626,0.0,0,0,0.17344267064364524,8346.283288336792,0.9542,False
static,False,64,5,0.0,0.19547811208758503,0.0,0,0,0.11310366925966638,5115.66225661083,0.9766000000000001,False
static,False,128,5,0.0,0.33847188600338995,0.0,0,0,0.0650218424838915,2954.4551301078654,0.9904,False
static,False,32,6,0.0,0.11786305403802544,0.0,0,0,0.15337522616120247,8484.422944592765,0.9598,False
static,False,64,6,0.0,0.18942915997467935,0.0,0,0,0.12079917218259403,5279.018289125434,0.9766,False
static,False,128,6,0.0,0.32684332598000765,0.0,0,0,0.08643587218279226,3059.569893316922,0.9877999999999999,False
static,False,32,7,0.0,0.1204971499973908,0.0,0,0,0.1730276278517393,8298.951469156355,0.9512,False
static,False,64,7,0.0,0.19474705203901976,0.0,0,0,0.15697273648630836,5134.865917249616,0.9634000000000001,False
static,False,128,7,0.0,0.3309089581016451,0.0,0,0,0.12467493733706067,3021.979234822741,0.9795999999999999,False
static,False,32,8,0.0,0.1180687319720164,0.0,0,0,0.18038669574001293,8469.642921523127,0.9508,False
static,False,64,8,0.0,0.19074493797961622,0.0,0,0,0.14077997016621363,5242.603083426854,0.971,False
static,False,128,8,0.0,0.3269237239146605,0.0,0,0,0.11659348180751786,3058.8174759107965,0.9813999999999999,False
static,False,32,9,0.0,0.1215291100088507,0.0,0,0,0.18777124380479565,8228.481225009977,0.9486,False
static,False,64,9,0.0,0.19349117402452976,0.0,0,0,0.13232248486179513,5168.194389441378,0.9726,False
static,False,128,9,0.0,0.3292223820462823,0.0,0,0,0.11150802661692118,3037.460557160477,0.9814,False
static,False,32,10,0.0,0.11781267402693629,0.0,0,0,0.1400634142094216,8488.05112233819,0.9668,False
static,False,64,10,0.0,0.18913506204262376,0.0,0,0,0.11377504119972885,5287.226964689596,0.9782000000000001,False
static,False,128,10,0.0,0.32746226398739964,0.0,0,0,0.07389181280764466,3053.78698547836,0.99,False
static,False,32,11,0.0,0.12164390797261149,0.0,0,0,0.17162237616348283,8220.71583087542,0.9524000000000001,False
static,False,64,11,0.0,0.1962034699972719,0.0,0,0,0.11884847495866324,5096.749818002222,0.9748,False
static,False,128,11,0.0,0.33564887195825577,0.0,0,0,0.09589056262218927,2979.303920092926,0.985,False
static,False,32,12,0.0,0.1198021499440074,0.0,0,0,0.18422638247547501,8347.09561111696,0.9492,False
static,False,64,12,0.0,0.19076867995318025,0.0,0,0,0.15391880976670785,5241.950619176202,0.967,False
static,False,128,12,0.0,0.32998729997780174,0.0,0,0,0.13304796127712745,3030.419655748176,0.9768,False
static,False,32,13,0.0,0.11195664398837835,0.0,0,0,0.2338590173587497,8932.029081756014,0.8886000000000001,False
static,False,64,13,0.0,0.17877653799951077,0.0,0,0,0.17813017711774723,5593.575148002567,0.9342,False
static,False,128,13,0.0,0.3075587940402329,0.0,0,0,0.15471509299354083,3251.410850145245,0.9518,False
static,False,32,14,0.0,0.10582197201438248,0.0,0,0,0.2447054555991754,9449.83334712462,0.8882000000000001,False
static,False,64,14,0.0,0.1841855300590396,0.0,0,0,0.16155494421403513,5429.308152923066,0.95,False
static,False,128,14,0.0,0.3221484120003879,0.0,0,0,0.1453617556305647,3104.1593338625426,0.9614000000000001,False
static,False,32,15,0.0,0.11233018396887928,0.0,0,0,0.2456781634578051,8902.326735947008,0.8832000000000001,False
static,False,64,15,0.0,0.1820509119424969,0.0,0,0,0.20213609276920338,5492.968913640283,0.929,False
static,False,128,15,0.0,0.3206401140196249,0.0,0,0,0.18300546439929058,3118.761366017961,0.943,False
static,False,32,16,0.0,0.11675323592498899,0.0,0,0,0.23033228171491724,8565.073096924481,0.8947999999999999,False
static,False,64,16,0.0,0.18452952790539712,0.0,0,0,0.18568133993484648,5419.186898438665,0.9338,False
static,False,128,16,0.0,0.3136662660399452,0.0,0,0,0.1713144477269795,3188.101840293692,0.9443999999999999,False
static,False,32,17,0.0,0.11006678605917841,0.0,0,0,0.24003133128822993,9085.392931000464,0.8864,False
static,False,64,17,0.0,0.1827802520710975,0.0,0,0,0.17626014864398587,5471.050557535187,0.9394,False
static,False,128,17,0.0,0.3220160520868376,0.0,0,0,0.15232320899981067,3105.435252433725,0.9542,False
static,False,32,18,0.0,0.12760203797370195,0.0,0,0,0.24657745233496106,7836.865428482374,0.8866000000000002,False
static,False,64,18,0.0,0.2107525879982859,0.0,0,0,0.18152454379504715,4744.900214502388,0.9378,False
static,False,128,18,0.0,0.3633087680209428,0.0,0,0,0.15657892578504937,2752.4796757516056,0.9548,False
static,False,32,19,0.0,0.12560250202659518,0.0,0,0,0.24923916225184195,7961.624839195156,0.8772000000000001,False
static,False,64,19,0.0,0.19113809801638126,0.0,0,0,0.18450972874079027,5231.819351442412,0.9296,False
static,False,128,19,0.0,0.3525127440225333,0.0,0,0,0.1580444241344819,2836.77687390524,0.9486000000000001,False
static,False,32,20,0.0,0.12901495792903006,0.0,0,0,0.26509432283623124,7751.039228723314,0.865,False
static,False,64,20,0.0,0.2282796798972413,0.0,0,0,0.20220573681278184,4380.591388818067,0.9222,False
static,False,128,20,0.0,0.3431079180445522,0.0,0,0,0.17451005701678057,2914.534895315797,0.9432,False
static,False,32,21,0.0,0.11102836602367461,0.0,0,0,0.22589165544570258,9006.707347082543,0.9036000000000001,False
static,False,64,21,0.0,0.20047964400146157,0.0,0,0,0.14985326155943354,4988.037588458156,0.952,False
static,False,128,21,0.0,0.35226292395964265,0.0,0,0,0.13420506696842707,2838.788677387365,0.963,False
static,False,32,22,0.0,0.1351365279406309,0.0,0,0,0.23677128204239636,7399.92373075714,0.8956000000000001,False
static,False,64,22,0.0,0.20280275994446129,0.0,0,0,0.1740734327805366,4930.899363863962,0.9438,False
static,False,128,22,0.0,0.3210506939794868,0.0,0,0,0.1474708106711291,3114.772896469409,0.9606,False
static,False,32,23,0.0,0.12682320002932101,0.0,0,0,0.22773282591668684,7884.99264936387,0.8924000000000001,False
static,False,64,23,0.0,0.2077708919532597,0.0,0,0,0.1767031408888931,4812.99372880856,0.936,False
static,False,128,23,0.0,0.3785869039129466,0.0,0,0,0.16029422946569225,2641.401458065076,0.9476,False
static,False,32,24,0.0,0.12548042205162346,0.0,0,0,0.2649995471694244,7969.3707085922415,0.8717999999999999,False
static,False,64,24,0.0,0.1977623680140823,0.0,0,0,0.19722829411623477,5056.573755876506,0.929,False
static,False,128,24,0.0,0.32351607002783567,0.0,0,0,0.18187908071023454,3091.036559370788,0.94,False
